time,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,y
1353091179,1,1,1,1,0,11,2,606,24,3.036944,41,46,1.329278,46,1
1353098355,0,1,2,2,0.721928,7,3,676.5,17,3.873235,406,515.5,1.192426,405,0
1353106070,0,1,1,1,0,0,0,0,17,3.062037,2,517,1.32658,406,0
1353108819,0,1,2,4,1.727249,8,5,147.75,17,5.873851,412,1742.5,3.136707,1328,0
1353109806,0,1,1,3,1.584963,3,3,129.333333,17,0.011424,393,1746,54.495441,1331,0
1353110710,0,1,2,2,0.991992,25,13,635.5,22,1.556916,157,81.5,9.958945,77,1
1353110712,1,1,1,1,0,61,40,606,23,1.502975,24,122,1.665347,117,1
1353111120,1,1,1,1,0,20,17,627,23,7.179317,25,124,1.139289,119,1
1353113633,1,1,6,6,2.306891,16,14,184.5,20,5.89206,129,1750.5,1.053699,1337,0
1353115081,0,1,1,1,0,1,1,241,20,0.016759,27,10,60.668508,10,0
1353170487,0,1,1,1,0,1,1,241,20,0.641273,28,11,2.559398,11,0
1353175489,0,1,1,1,0,8,2,409,18,7.728044,52,518,1.129399,407,0
1353183312,0,1,1,1,0,6,2,1259,16,24.922546,99,519,1.040124,408,0
1353275336,0,1,1,3,0.650022,11,1,10.666667,2,15.246273,2,128,1.036439,129,0
1353275614,0,1,1,1,0,1,1,10,2,0.003218,1,130,311.791367,130,0
1353282023,0,1,1,1,0,4,4,101,16,9.409792,45,520,1.106272,21,0
1353329685,0,1,1,1,0,0,4,19,14,0,2,1,0,1,0
1353329685,0,1,1,1,0,0,4,23,14,146.791539,1,0,0,0,0
1353341750,0,1,1,1,0,0,0,0,17,2.727778,3,521,1.366599,409,0
1353361062,0,1,1,1,0,1,1,101,16,0.914803,46,19,2.093131,0,0
1353364230,0,1,1,1,0,165,0,0,1,0,0,2,0,2,0
1353365962,0,1,1,1,0,25,0,772,16,70.351771,43,4,1.014214,3,1
1353374144,0,1,1,1,0,73,18,159,23,1.719838,8,614,1.58145,470,1
1353440895,0,1,1,1,0,101,16,436,23,1.346053,10,238,1.742913,229,1
1353440898,0,1,1,1,0,36,44,527,23,2.15956,12,245,1.463057,236,1
1353441996,0,1,1,2,0.904381,34,16,176,24,0.021551,15,622.5,35.801289,478,1
1353448769,1,1,1,1,0,4,0,424,24,0.057141,16,717,18.500506,637,1
1353448772,0,1,5,8,2.277822,63,17,455,24,0.305411,474,712.5,3.328544,636,1
1353449415,1,1,2,2,0.680077,44,56,425,23,2.871071,19,626.5,1.643985,482,1
1353469750,0,2,2,2,0.664695,32,20,614.5,24,0.041204,390,1898.5,19.202247,439,1
1353533168,0,1,3,6,2.348024,140,14,120,23,2.73142,20,241.5,2.104613,235,1
1353539817,0,1,1,1,0,32,8,507,24,0.062755,18,645,16.935079,500,1
1353539818,0,1,1,2,0.179256,111,0,0,1,0,0,615.5,0,472,1
1353539822,0,1,1,2,0.279171,554,67,74,24,0.679219,9,634.5,1.778732,490,1
1353542465,0,1,1,3,1.572704,21,8,712.666667,23,16.113434,168,649,1.03807,505,1
1353544500,0,2,2,2,0.721928,18,2,957.5,17,22.149774,51,522.5,1.036019,61,0
1353545733,0,1,4,4,1.772561,18,5,167.75,26,-44.726444,213,683.5,0.991988,540,0
1353618270,1,1,1,1,0,14,1,813,16,0,21,5,0,5,0
1353618270,1,1,1,1,0,14,1,800,16,11.559433,20,4,1.086509,4,0
1353714659,0,1,2,2,0.650022,2,4,335,19,0.060098,37,40.5,153.613454,36,0
1353743672,1,1,5,5,1.77887,33,81,383.8,20,21.587655,310,708,1.018512,604,0
1353774772,0,1,2,2,0.051539,172,0,389.5,16,15.89349,21,601.5,0.51573,59,0
1353786398,0,1,1,1,0,1,1,26,17,7.830926,11,1754,1.127699,1338,0
1353808186,1,1,1,1,0,17,5,256,16,1.3436,30,1,1.744269,1,0
1353852714,0,1,2,2,1,5,3,650.5,20,29.894711,74,603.5,1.025088,533,0
1353863820,0,1,1,1,0,6,2,337,20,0.128542,61,605,8.779579,534,0
1353882451,1,1,2,2,0.650022,10,2,379,19,2.000451,62,42.5,1.382433,38,0
1353895052,1,1,1,1,0,7,4,235,17,14.200556,18,711,1.07042,605,0
1353961910,0,1,1,1,0,6,4,22,16,37.950197,1,524,1.02635,411,0
1353962001,0,1,1,1,0,0,4,24,16,0.001053,2,525,950.450549,412,0
1353962693,0,1,1,3,1.415078,79,99,724.666667,24,1.406836,57,811,5.765462,696,1
1353966655,1,1,1,1,0,12,4,630,24,0.717778,27,246,2.393189,237,1
1353981361,0,1,1,1,0,1,1,391,1,2.109016,3,213,1.474155,204,1
1354050645,0,1,1,2,0.823812,117,7,971,24,0.151406,53,664.5,5.910826,520,1
1354056162,0,1,3,4,1.082199,67,47,308.25,19,1.658501,181,51.5,1.412843,48,0
1354068278,0,1,1,1,0,6,6,268,16,3.010324,31,2,1.33219,2,0
1354069065,0,1,1,1,0,1,1,268,16,0.009109,32,3,110.78399,3,0
1354098625,0,1,2,2,0.453716,31,11,179.5,19,0.937813,27,54.5,1.627809,50,0
1354233826,0,1,3,5,1.743905,28,23,566.8,22,-15.048324,394,576,0.980425,435,0
1354307963,0,1,5,5,2.321928,5,5,231.4,20,17.959764,76,1757,1.032491,1343,0
1354308158,0,1,1,1,0,1,1,241,20,0.002257,30,1760,444.076923,1344,0
1354312426,1,1,1,1,0,7,10,226,19,6.473484,1,0,0,0,0
1354313600,1,1,1,1,0,1,2,41,19,6.487072,4,1,1.154153,1,0
1354367625,0,1,2,2,0.932112,60,9,568.5,24,16.005411,82,140.5,1.078589,133,1
1354376307,0,1,1,1,0,6,0,507,18,21.894549,31,121,1.045673,115,0
1354380177,0,1,2,2,0.818956,64,38,429,18,7.276053,82,344.5,1.070219,276,0
1354386004,0,1,1,1,0,1,1,513,18,0.112234,32,122,9.909972,116,0
1354386320,0,1,1,2,0.918296,3,3,871,20,18.037182,174,123.5,137.722721,118,0
1354386520,0,1,1,1,0,2,2,1229,20,0.002315,142,125,433,119,0
1354399480,1,1,1,1,0,2,0,230,16,33.286019,23,12,1.030043,12,0
1354411041,0,1,1,1,0,2,2,241,20,1.190775,31,12,1.839789,12,0
1354415703,0,1,1,1,0,3,8,268,16,4.012014,33,4,1.249251,4,0
1354424082,0,1,3,3,0.521639,30,15,756,20,2.098341,288,615,1.575366,545,0
1354440582,0,1,1,1,0,1,1,232,16,0.475718,24,13,3.102087,13,0
1354449362,1,1,1,1,0,2,1,520,16,78.199792,15,14,1.012788,14,0
1354456356,0,1,2,2,0.863121,2,5,576.5,20,0.025255,151,69.5,30.697525,65,0
1354458824,1,1,2,2,0.985228,5,2,318,20,0.053819,72,712.5,14.935484,607,0
1354461130,0,1,2,2,0.99943,144,105,285,16,11.378044,34,526.5,1.043944,414,0
1354464411,0,1,1,3,1.345852,72,6,79.333333,18,11.161057,11,4,0.693525,2,0
1354468106,0,1,1,1,0,3,2,1123,20,0.509537,92,617,2.962566,546,0
1354480584,0,1,1,1,0,13,1,743,16,27.960521,64,126,1.035765,120,0
1354493396,0,1,1,1,0,22,0,1263,16,15.163009,100,0,0,0,0
1354497441,0,1,1,1,0,17,2,241,21,0.144988,33,13,7.897102,13,0
1354499434,1,1,2,3,1.239362,88,39,702.333333,20,15.99387,161,1762,5.783759,1347,0
1354561554,1,2,5,7,1.939516,156,156,54.714286,1,10.785853,4,8,1.023355,2,0
1354567406,0,1,3,3,1.554585,9,3,611,21,0.100023,234,1779,7.275848,1364,0
1354570298,0,1,1,1,0,65,18,615,24,1.000035,42,49,1.999965,49,1
1354570300,0,1,1,1,0,33,19,662,24,2.275093,44,51,1.439543,51,1
1354573076,0,1,1,1,0,4,7,773,21,0.055775,65,1783,18.929031,1367,0
1354575948,1,1,1,1,0,18,18,770,21,0.033241,66,1784,31.083565,1368,0
1354576466,1,1,1,1,0,15,1,447,18,2.271863,30,354,1.440167,285,0
1354577176,0,1,1,1,0,23,3,1301,20,0.409352,103,1785,3.442886,1369,0
1354578407,0,1,1,1,0,13,10,256,21,0.937106,34,14,2.067115,14,0
1354579212,0,1,1,1,0,11,6,770,21,0.037778,67,1786,27.470588,1370,0
1354581112,0,1,1,1,0,4,15,461,18,0.053773,31,355,19.596642,286,0
1354602104,0,1,2,2,0.472995,32,47,552,22,0.567396,93,182.5,2.321829,174,1
1354637107,0,1,2,2,0.453716,14,7,787,20,1.30206,125,356.5,1.963501,288,0
1354638993,0,1,4,5,1.724866,36,9,422.4,21,9.083731,278,130,1.233437,126,0
1354644710,0,1,2,2,0.9997,42,7,296.5,20,44.046505,52,358.5,6.687643,290,0
1354650560,1,1,1,1,0,1,1,231,21,1.917199,7,360,1.521594,291,0
1354655264,0,1,1,1,0,1,4,469,20,0.122153,34,361,9.18647,292,0
1354670225,0,1,1,1,0,2,2,259,21,1.062708,35,15,1.940992,15,0
1354718756,0,1,1,1,0,10,1,344,20,3.037037,16,618,1.329268,547,0
1354774398,0,1,2,2,0.616748,91,53,569.5,24,1.605012,106,260.5,1.467286,252,1
1354791060,0,1,1,1,0,71,71,337,16,4.240012,25,149,1.235848,6,1
1354791492,1,2,7,7,1.725988,73,44,683.714286,24,41.980476,314,131,1.017671,3,1
1354834176,1,1,1,1,0,15,18,958,22,0.754826,27,733,2.324808,627,1
1354836311,0,1,1,1,0,37,50,1265,23,19.951644,68,55,1.050121,55,1
1354836317,0,1,1,1,0,2,4,1252,23,0.00956,69,56,105.600484,56,1
1354897882,0,1,1,1,0,4,0,771,21,2.9964,67,362,1.333734,293,0
1354906766,0,1,1,1,0,8,1,775,21,0.102824,68,363,10.725349,294,0
1354909305,0,1,1,1,0,29,13,28,21,3.128611,6,131,1.319631,131,0
1354909844,0,1,1,2,0.910348,22,21,1048,21,3.838542,172,1787.5,1.194988,1372,0
1354919570,1,2,3,3,1.370951,5,5,432.333333,24,5.017998,403,1908,48.128939,1455,1
1354920749,1,1,1,1,0,1,1,346,20,4.385891,12,21,1.228004,21,0
1354920903,0,1,1,1,0,1,1,568,20,4.387674,17,22,1.227911,22,0
1354923786,0,1,1,1,0,1,1,1229,20,6.218356,143,135,1.160814,129,0
1354923867,0,1,2,2,0.468996,14,6,96.5,21,10.561748,95,1791.5,3.935506,1376,0
1354924187,1,1,1,1,0,3,3,232,22,0.001412,3,1799,709.196721,1383,0
1354925256,0,1,17,24,3.220659,613,99,443.291667,22,2.133487,1238,147.5,1.273174,153,0
1354925755,0,1,1,2,0.574636,45,21,1049,22,0.005775,177,1800.5,130.859719,1385,0
1354927801,0,1,1,2,0.970951,3,2,408.5,15,117.325602,2,364.5,1.006392,70,0
1354930011,0,1,1,1,0,11,4,1229,20,0.072049,144,160,14.879518,154,0
1354938020,0,1,1,1,0,0,1,809,15,0.118275,2,366,9.454839,71,0
1354988935,0,1,2,5,1.496641,24,8,1160.6,15,71.46831,10,369,1.00637,76,0
1354994329,0,2,2,2,0.693966,63,55,1035,26,1.376597,77,155.5,1.544822,10,1
1355005090,1,2,6,9,2.705832,128,72,318.111111,22,0.006146,511,1824,52.145189,424,0
1355015855,0,1,1,1,0,1,0,259,22,1.0486,38,16,1.953653,16,0
1355040343,0,1,2,2,0.082373,292,1,116.5,25,8.893698,24,0.5,0.52811,1,1
1355067919,0,1,1,2,0.863121,4,3,560.5,20,3.895411,58,23.5,1.14629,24,0
1355077278,0,1,8,8,3,8,8,230.875,22,1.514485,154,1836.5,1.306424,1408,0
1355102227,0,1,1,1,0,1,1,260,22,0.288762,40,17,4.463065,17,0
1355150878,1,1,4,4,1.739454,5,12,600.25,22,4.849708,220,148.5,1.080916,146,0
1355169948,0,2,3,3,1.130301,73,16,1049.666667,22,80.631219,170,530,1.837241,63,0
1355170176,1,1,1,1,0,1,1,813,22,2.834722,71,528,1.352768,415,0
1355176651,0,1,1,1,0,10,15,813,22,0.074942,72,161,14.343629,155,0
1355179300,0,1,3,3,1.191604,83,32,555.666667,22,2.004973,225,1843,1.453758,1412,0
1355179414,1,1,1,1,0,4,4,877,22,0.001319,147,1845,758.894737,1413,0
1355183968,0,1,2,2,0.353359,9,6,531.5,22,0.30805,114,1846.5,11.066056,1415,0
1355184471,0,1,2,2,0.918296,6,6,851.5,22,0.032176,226,1848.5,94.654476,1417,0
1355186640,0,2,2,3,1.344369,116,79,692.333333,26,0.616717,80,160,1.29008,11,1
1355188629,0,1,1,1,0,2,0,260,22,1.000023,41,18,1.999977,18,0
1355190435,0,2,2,5,0.45381,102,29,958.2,26,0.048113,232,1950,10.49146,461,1
1355255311,1,1,2,2,0.377646,32,9,231,22,9.723536,26,0.5,0.525711,1,0
1355257368,0,1,3,4,1.392104,76,9,272.5,22,1.152584,162,534.5,1.837531,421,0
1355257791,0,1,1,1,0,6,5,1349,22,1.016701,109,532,1.983573,417,0
1355266059,0,1,1,1,0,6,2,534,23,3.837338,43,11,1.260597,11,1
1355268244,1,1,4,5,2.063458,8,7,633.8,22,1.35344,399,724,1.306767,620,0
1355268522,0,1,5,5,1.7001,87,16,384.4,22,3.69331,213,391,1.701353,315,1
1355268522,0,1,6,6,2.160762,38,10,426.5,22,0.70316,294,396.5,2.535994,321,1
1355268522,0,1,3,3,0.604124,66,12,525.333333,23,1.82662,168,423,5.101989,346,1
1355268523,0,1,4,5,2.000618,67,51,210.4,26,10.748843,434,707,1.186346,564,1
1355268524,0,1,4,4,1.208497,39,11,615.5,23,0.98083,262,437.5,1.708179,361,1
1355269373,0,1,1,1,0,49,30,1076,24,0.741806,45,715,2.348062,570,1
1355272332,1,1,1,2,0.964957,25,16,1088,22,0.592604,189,537.5,4.392777,423,0
1355274486,0,1,1,1,0,9,2,909,22,0.198125,151,539,6.047319,424,0
1355275041,0,1,1,1,0,2,0,262,22,1.000139,42,19,1.999861,19,0
1355275387,0,1,1,1,0,1,1,642,16,35.196042,16,372,1.028412,295,0
1355326927,0,1,1,1,0,146,31,77,16,15.726829,6,52,1.063586,52,1
1355341394,1,1,1,1,0,2,2,662,24,0.449421,43,50,3.225084,50,1
1355341398,1,1,1,1,0,23,20,675,24,14.822928,46,53,1.067463,53,1
1355424324,1,1,1,1,0,3,3,255,22,0.002986,13,85,335.883721,80,0
1355425748,0,1,1,1,0,243,0,737,24,21.04566,32,248,1.047516,239,1
1355431883,0,2,4,6,1.909323,526,49,39.166667,27,0.22191,26,2.5,0.291843,2,1
1355461232,1,1,1,1,0,11,10,678,24,8.924769,47,59,1.112048,59,1
1355461234,0,1,1,1,0,5,9,679,24,1.038021,48,60,1.963372,60,1
1355503441,1,1,1,1,0,1,19,916,22,2.649942,152,620,1.377367,549,0
1355504347,0,1,1,1,0,3,1,898,22,0.010486,153,132,96.364238,132,0
1355504791,1,1,1,1,0,4,0,900,22,0.005139,154,133,195.594595,133,0
1355517174,0,1,1,1,0,34,11,1163,23,0.682685,18,120,2.464804,115,1
1355517175,0,1,1,1,0,5,5,1186,23,0.004005,19,121,250.710983,116,1
1355517176,0,1,1,1,0,253,71,981,23,0.088785,17,116,12.263199,111,1
1355517177,0,1,1,1,0,31,46,1255,26,1.120394,37,171,1.892544,154,1
1355517179,1,1,1,1,0,1,1,1251,26,0.164954,34,170,7.062307,153,1
1355517180,0,1,1,1,0,53,51,1202,23,0.930706,22,127,2.074453,122,1
1355520258,0,1,1,1,0,1,2,637,22,0.116782,38,184,9.562934,175,1
1355520260,0,1,2,2,0.781281,49,20,537.5,22,21.194213,91,179.5,1.035387,171,1
1355520260,1,1,1,1,0,7,7,641,24,0.909398,45,145,2.099628,136,1
1355520262,1,1,2,2,0.62743,93,47,546.5,24,17.526771,104,258.5,1.029302,250,1
1355520263,0,1,1,1,0,3,2,636,22,1.059063,39,199,1.944231,190,1
1355520264,0,1,1,1,0,2,2,544,24,0.016296,63,266,62.363636,257,1
1355520265,0,1,1,1,0,4,5,536,24,0.226829,60,262,5.408613,253,1
1355520265,1,1,2,2,0.992267,27,2,588,24,0.275706,109,263.5,4.987636,255,1
1355531690,0,1,1,1,0,3,0,366,20,49.327303,31,621,1.020273,550,0
1355532664,1,1,1,1,0,0,1,413,22,0.052361,48,374,20.098143,297,0
1355543505,0,1,1,1,0,1,0,827,22,0.144873,81,375,7.902612,298,0
1355543901,0,1,1,1,0,72,4,972,24,0.112257,34,250,9.908135,241,1
1355543901,0,1,1,1,0,22,8,1060,24,0.089109,38,255,12.222237,246,1
1355586959,0,1,2,2,0.309543,15,3,326,22,2.158623,88,376.5,1.251359,300,0
1355587994,0,1,1,1,0,2,2,828,22,0.514919,82,378,2.942053,301,0
1355592978,0,1,1,1,0,1,1,514,22,5.116898,35,25,1.195431,25,0
1355594521,0,1,1,1,0,2,2,496,22,0.909896,11,87,2.099027,82,0
1355605098,1,1,1,1,0,3,1,416,22,3.941516,333,26,1.253709,26,0
1355605167,1,1,3,3,1.564405,15,7,431.333333,22,2.389047,165,730,2.776398,625,0
1355615572,0,1,1,1,0,2,2,514,22,0.261505,36,27,4.824024,27,0
1355618676,0,1,1,1,0,4,2,207,22,0.156354,37,732,7.395736,626,0
1355620641,0,1,1,1,0,1,0,264,22,4,43,20,1.25,20,0
1355684560,1,1,1,1,0,14,0,181,20,22.463981,154,33,1.044516,33,0
1355688547,1,1,1,1,0,5,2,279,16,14.128287,5,734,1.07078,628,0
1355701133,1,1,1,1,0,1,1,489,16,0.085856,36,167,12.647344,159,0
1355702883,1,1,1,1,0,1,1,682,22,8.014167,65,622,1.124779,60,0
1355704253,1,1,1,1,0,2,6,1192,22,6.99515,53,623,1.142956,551,0
1355706051,0,1,1,1,0,3,1,489,16,0.056921,37,168,18.568117,160,0
1355757582,0,1,1,1,0,8,1,1336,27,6.211748,124,1,1.160985,1,1
1355758496,0,1,1,1,0,8,3,227,16,136.577361,21,0,0,0,1
1355762966,0,1,1,1,0,1,1,1,16,55.634109,123,169,1.017975,161,0
1355766773,1,1,1,2,0.721928,4,1,1097.5,22,0.502639,197,743.5,2.492125,637,0
1355766853,1,1,1,1,0,0,5,264,21,13.053935,35,151,1.076605,147,0
1355767388,1,1,1,1,0,7,8,37,22,0.894907,3,745,2.117434,1,0
1355768761,1,1,1,2,0.936667,8,9,400.5,23,22.338889,61,1.5,1.173245,2,1
1355770099,1,1,1,1,0,8,8,633,22,5.683229,23,170,1.175956,8,0
1355786551,1,1,1,1,0,0,6,418,22,1.31169,335,746,1.762375,638,0
1355789889,1,1,1,1,0,1,1,633,22,0.229051,24,1850,5.365841,429,0
1355793441,0,1,1,1,0,1,1,265,22,2,44,21,1.5,21,0
1355795152,0,1,2,3,0.460608,32,34,1044.333333,22,19.428106,368,580,1.022922,438,1
1355797239,1,1,2,3,0.86117,371,3,783,26,8.977492,112,739,0.693551,96,1
1355799320,1,1,2,2,0.413817,97,11,911,26,0.022847,40,749.5,33.826748,103,1
1355799322,0,1,1,1,0,1,1,1739,26,2.835613,35,741,1.352657,97,1
1355805176,0,1,1,1,0,6,0,162,16,53.265185,11,540,1.018774,425,0
1355820325,0,1,1,1,0,8,0,412,22,0.390903,336,34,3.558181,34,0
1355851616,0,1,1,1,0,16,15,1052,24,0.091551,36,252,11.922882,243,1
1355851617,0,1,1,1,0,13,1,1069,24,0.127928,42,521,8.816882,408,1
1355856409,0,1,3,4,1.236641,0,15,486,22,5.971282,264,1852.5,1.076938,1421,0
1355870735,1,1,3,3,0.489954,73,52,928.333333,22,7.818519,315,751,1.140766,644,1
1355874956,0,1,3,3,1.280672,3,9,407.333333,22,3.057751,100,93,1.19982,89,0
1355887246,0,1,1,1,0,26,2,955,22,2.309016,28,6,1.433085,6,0
1355890840,1,1,1,1,0,2,2,804,22,8.147187,74,3,1.122742,3,0
1355898948,0,1,1,1,0,1,3,804,22,0.093843,75,4,11.656142,4,0
1355913758,1,1,1,1,0,2,2,545,22,0.416806,16,96,3.3992,91,0
1355923728,0,1,1,1,0,1,0,40,19,18.635741,5,20,1.05366,15,0
1355925146,0,1,1,1,0,26,6,240,22,9.813287,17,21,1.101903,16,0
1355953747,0,1,1,1,0,7,1,447,26,4.610833,356,53,1.216881,47,1
1355966240,0,1,1,1,0,0,1,265,22,1.999988,45,22,1.500003,22,0
1355982081,1,1,1,1,0,2,3,1297,17,28.212743,28,0,0,0,0
1356021804,0,1,2,4,1.25678,31,9,653,22,5.774424,192,689.5,1.165288,613,1
1356022772,0,1,2,2,0.890492,10,3,354,22,0.008808,68,102.5,86.151117,98,0
1356023120,1,1,1,1,0,1,1,120,22,0.004028,50,104,249.275862,99,0
1356023950,0,1,1,1,0,0,4,904,22,4.646065,156,105,1.215236,100,0
1356031279,0,1,1,1,0,0,1,260,22,1.228391,18,22,1.814073,17,0
1356033577,0,1,1,1,0,25,25,1012,22,0.002257,33,11,444.076923,11,1
1356033577,1,1,1,1,0,1,1,1034,22,0.72603,37,600,2.377353,457,1
1356033583,1,1,1,1,0,60,46,1020,22,0.213472,36,781,5.68445,669,1
1356033583,0,2,3,3,0.231872,64,0,382.333333,27,5.432458,55,21,1.084683,3,1
1356033584,0,2,2,2,0.999198,111,9,579,27,0.518507,50,23.5,2.446461,4,1
1356033835,1,1,1,1,0,1,1,1348,27,1.309676,126,772,1.763548,684,1
1356034707,0,2,2,2,0.890492,44,8,470.5,24,2.363681,68,1966.5,46.012212,469,1
1356034707,0,2,2,2,0.195909,19,14,328.5,26,8.38026,71,1977.5,1.065845,1487,1
1356036520,0,2,4,5,0.149622,3770,37,68.6,17,76.167954,19,1972,1.030063,473,1
1356060574,0,1,1,2,1,4,4,355,22,5.143137,60,626.5,1.145825,555,0
1356061333,1,1,2,2,0.918296,3,3,36,20,1.48647,8,11.5,1.504551,8,1
1356061438,1,1,1,1,0,0,7,422,22,0.01,54,628,101,556,0
1356108291,0,1,1,1,0,11,16,802,22,2.422951,76,171,1.41272,162,0
1356120580,0,1,2,2,0.938932,27,18,243.5,22,36.332535,9,175.5,1.131855,159,1
1356127516,1,1,2,3,0.853613,40,27,583,22,14.298295,240,748,1.606901,641,0
1356130109,0,1,1,1,0,1,1,26,17,27.126285,12,541,1.036865,426,0
1356195768,0,1,1,1,0,18,0,0,1,0,0,134,0,134,0
1356200255,1,1,1,1,0,1,1,1205,22,0.699491,100,753,2.429611,645,0
1356216172,0,1,1,1,0,1,1,1239,22,0.883715,150,0,0,0,0
1356216179,0,1,2,2,0.322757,33,1,514,22,5.452778,96,379.5,1.141975,303,0
1356216568,0,1,1,2,0.97853,121,94,177.5,16,47.627639,8,542.5,1.010498,65,0
1356218810,0,1,3,3,1.351644,8,1,354.333333,22,2.166748,132,173,1.372767,165,0
1356219677,0,2,2,2,0.981152,3,28,407.5,22,37.544826,43,1855.5,1.01379,430,0
1356219811,0,1,1,1,0,1,1,89,16,0.037535,1,544,27.641998,66,0
1356253948,0,1,1,1,0,3,3,241,22,0.40669,43,0,0,0,0
1356278082,0,1,4,7,2.289789,23,16,240,22,19.605455,272,38,1.029405,41,0
1356279796,1,1,1,1,0,26,10,195,22,0.019838,156,42,51.408401,42,0
1356286377,1,1,2,2,0.811278,7,1,430.5,22,0.583113,70,550.5,2.286199,73,0
1356286571,0,1,1,2,1,46,0,221,22,0.293802,14,552.5,2.70509,75,0
1356292207,1,2,2,4,0.88034,147,17,796,22,6.506973,220,555.5,1.082815,77,0
1356293645,1,1,1,1,0,4,8,238,22,0.084641,12,382,12.814577,305,0
1356294484,0,1,1,1,0,4,0,234,22,0.009711,13,383,103.979738,306,0
1356300274,0,1,1,1,0,3,3,241,22,0.536181,44,1,2.865043,1,0
1356301081,0,1,2,2,0.811278,4,4,232,22,0.241424,339,634.5,4.106573,562,0
1356305894,0,1,4,4,1.573789,17,2,639.25,22,1.202376,344,385.5,1.478845,310,0
1356307500,0,2,2,2,0.305401,30,25,707.5,22,0.664699,105,1858.5,1.8632,432,0
1356308859,0,2,3,11,2.634256,764,734,133.818182,22,13.595446,167,563,1.012125,87,0
1356309014,0,1,1,1,0,0,1,276,22,0.001794,1,569,558.419355,88,0
1356310509,0,2,2,2,0.970951,14,6,629.5,22,0.211829,41,570.5,4.540597,89,0
1356312091,0,1,1,1,0,0,30,30,23,0.446366,1,3,3.240315,3,0
1356312315,0,1,1,1,0,15,0,237,16,62.310278,35,1,1.016049,0,0
1356313449,0,1,1,1,0,1,1,252,16,0.013125,36,2,77.190476,1,0
1356315660,1,1,1,1,0,1,1,621,22,0.094444,28,1860,11.588235,433,0
1356318560,0,1,1,1,0,11,11,256,23,0.060162,2,5,17.621778,5,0
1356320411,1,1,1,1,0,9,3,375,22,0.46515,28,636,3.149842,563,0
1356321350,1,1,1,1,0,4,4,256,23,0.032292,3,6,31.967742,6,0
1356322955,0,1,2,2,0.811278,4,4,460,22,0.259514,153,637.5,5.028039,62,0
1356324614,0,1,1,1,0,1,1,252,16,0.129225,37,388,8.738468,77,0
1356327411,1,1,1,1,0,1,1,242,23,1.957245,12,3,1.510922,2,0
1356330085,0,1,1,1,0,3,3,256,23,0.1011,4,7,10.891242,7,0
1356330917,1,1,1,1,0,1,0,1211,22,0.177477,103,2,6.634538,2,0
1356331404,0,1,1,1,0,7,7,256,23,0.015266,5,8,66.50417,8,0
1356335056,0,1,1,2,0.77935,12,1,877,22,3.84526,190,3.5,1.131993,4,0
1356360725,0,1,2,2,0.77935,1,12,161.5,22,0.946597,170,43.5,1.797905,44,0
1356370643,0,1,1,2,0.94566,9,2,324.5,22,0.633519,86,572.5,2.30051,91,0
1356378971,0,2,4,4,1.823245,37,17,441.5,22,0.581001,524,640.5,1.692381,64,0
1356383507,1,1,1,1,0,2,2,449,22,0.0525,340,643,20.047619,566,0
1356387544,0,1,1,2,0.912734,50,11,335.5,22,0.147419,89,1861.5,7.734923,435,0
1356389478,0,2,4,4,1.913535,19,58,363,22,3.637188,484,645.5,4.669234,65,0
1356390406,0,1,1,1,0,2,3,432,22,0.033125,3,1863,31.188679,436,0
1356391328,0,1,1,1,0,43,0,0,1,0,0,1864,0,1,0
1356394788,0,1,1,1,0,3,3,386,22,0.061458,31,648,17.271186,570,0
1356402465,0,1,1,1,0,2,2,256,23,0.822465,6,9,2.215857,9,0
1356404324,0,1,1,1,0,5,2,252,16,0.922569,38,3,2.083929,2,0
1356431977,1,1,1,1,0,1,1,298,22,0.078414,10,1,13.752768,1,0
1356463664,0,1,21,31,4.578546,862,856,50.903226,22,45.602325,411,664,6.995094,601,0
1356468512,1,1,1,1,0,5,2,68,16,116.843229,4,680,1.008558,602,0
1356469758,1,1,1,1,0,8,7,65,1,0.010972,2,1866,92.139241,3,0
1356471075,0,1,1,1,0,9,2,66,1,0.015243,3,1867,66.603645,4,0
1356474505,0,1,1,1,0,31,2,18,1,3.226123,1,135,1.30997,135,0
1356550539,0,1,1,1,0,1,1,248,22,1.179988,50,2,1.847466,2,0
1356578433,1,1,3,3,0.450423,55,50,801.333333,22,20.581277,197,412,1.016605,335,0
1356600583,1,1,1,1,0,1,1,298,22,1.951458,11,108,1.512437,103,0
1356622256,0,1,1,1,0,8,3,912,22,3.661597,159,414,1.273105,336,0
1356633432,0,1,2,4,1.569445,15,3,648.75,22,5.571997,227,416.5,1.116609,340,0
1356720310,0,1,1,1,0,1,1,248,22,1.964942,51,3,1.508921,3,0
1356729048,0,1,2,3,1.325011,8,4,775.333333,22,2.075104,321,420,1.356646,343,0
1356730467,1,2,2,3,1.584963,3,3,786,22,8.082774,91,764,1.175382,105,0
1356731023,0,1,3,3,1.584963,3,3,368,22,2.025081,150,176,17.907007,168,0
1356731502,0,1,1,1,0,1,1,918,22,0.028403,161,136,36.207824,136,0
1356731547,1,1,1,1,0,1,1,27,22,0.006065,15,178,165.885496,169,0
1356738823,0,1,1,1,0,15,0,837,22,1.219803,88,681,1.819804,603,0
1356741112,0,1,1,1,0,1,1,111,22,5.359144,10,1868,1.186597,1424,0
